id,name,dynasty,poem_count,cbdb_id,gis_x,gis_y,primary_addr,rel_師承,rel_詩社,rel_文風效法,rel_其他
2507,李梦阳,明,2000,34624,114.34333,34.785477,開封府,126438(-1),,,
2508,郭之奇,明,2000,340899,116.349769,23.542976,揭陽,,,,
2509,欧大任,明,2000,33901,113.253921,22.84786,順德,,,,
2510,胡应麟,明,2000,34738,119.478851,29.204453,蘭溪,,,,
2511,顾璘,明,2000,34631,118.76899,32.052563,上元,,,,
2512,程敏政,明,2000,29602,116.085533,38.435699,河間,,,,
2513,杨士奇,明,2000,28113,114.306655,30.57367,江夏,,,,
2514,胡奎,明,2000,28456,,,,,,,
2515,卢龙云,明,2000,206891,113.256066,23.134624,南海,,,,
2516,邓云霄,明,2000,348061,113.749817,23.046623,東莞,,,,
2517,陈恭尹,明,2000,,,,,,,,
2518,屈大均,明,2000,,,,,,,,
2519,袁宏道,明,1913,35222,116.36799622,39.931430817,京師,,,,35223(詩稱道); 129663(詩稱道); 35040(詩稱道); 578883(詩稱道); 30336(臨別贈言); 35040(臨別贈言); 35221(臨別贈言); 35223(臨別贈言); 63349(臨別贈言); 118893(臨別贈言); 122897(臨別贈言); 124893(臨別贈言); 130726(臨別贈言); 131453(臨別贈言); 131675(臨別贈言); 1
2520,张萱,明,1893,130573,121.486763,31.224427,上海,,,,
2521,释函是,明,1891,,,,,,,,
2522,成鹫,明,1878,,,,,,,,
2523,孙承恩,明,1844,129727,121.227638,31.009476,華亭,,,,
2524,徐熥,明,1805,550934,119.321577,26.073954,閩縣,,,,
2525,邵宝,明,1786,34580,120.297668,31.574614,無錫,,,,
2526,顾清,明,1783,34623,121.227638,31.009476,華亭,,,,
2527,区大相,明,1783,369100,112.848488,22.889038,高明,,,,
2528,何景明,明,1770,34648,114.069244,32.131119,信陽,,,,
2529,湛若水,明,1767,131191,113.829155,23.292559,增城,68451(-1); 683774(-1),,,
2530,黎民表,明,1760,34706,113.256066,23.134624,南海,,,,
2531,徐渭,明,1707,30607,112.942734,39.440437,山陰,,,,
2532,边贡,明,1676,34634,117.00148773,36.650131226,歷城,,,,
2533,杨慎,明,1671,34657,104.160545,30.83139,新都,,,,551423(贈詩)
2534,王夫之,明,1670,,,,,,,,
2535,李攀龙,明,1665,34714,117.00148773,36.650131226,歷城,,,,
2536,释函可,明,1636,,,,,,,,
2537,林光,明,1622,128585,113.749817,23.046623,東莞,,,,
2538,陆深,明,1576,33841,121.486763,31.224427,上海,,,,
2539,吴与弼,明,1541,34529,116.061584,27.75564,崇仁,550679(-1); 133318(-1); 557025(-1); 557026(-1); 557027(-1); 557028(-1); 557029(-1),,,
2540,于慎行,明,1525,123068,,,,,,,
2541,薛瑄,明,1489,30622,110.697807,35.587402,河津,,,,
2542,李之世,明,1485,565725,,,,,,,
2543,释今无,明,1483,,,,,,,,
2544,黄衷,明,1409,131408,113.256066,23.134624,南海,,,,
2545,李孙宸,明,1403,127878,113.373604,22.52581,香山,,,,
2546,王恭,明,1393,126650,,,,,,,
2547,朱诚泳,明,1392,34608,116.36800385,39.931427002,大興,,,,
2548,佘翔,明,1367,128385,119.011101,25.433954,莆田,,,,
2549,谢榛,明,1299,34735,115.701523,36.846214,臨清,,,,
2550,江源,明,1292,199355,113.256066,23.134624,番禺,,,,
2551,严嵩,明,1287,125411,114.693603,27.767023,分宜,129752(-1),,,
2552,张宁,明,1264,34517,120.618622,31.31271,吳縣,,,,
2553,庄昶,明,1246,67718,118.6176,32.064869,江浦,,,,
2554,郑善夫,明,1189,29591,119.321577,26.073954,閩縣,,,,
2555,黄佐,明,1126,30674,113.373604,22.52581,香山,,,,
2556,张弼,明,1113,130527,121.227638,31.009476,華亭,,,,
2557,沈周,明,1093,34784,120.618622,31.31271,長洲,,,,
2558,陈琏,明,1060,130989,113.749817,23.046623,東莞,,,,
2559,张元凯,明,1048,34723,120.618622,31.31271,吳縣,,,,
2560,黄省曾,明,1028,30668,120.618622,31.31271,吳縣,,,,
2561,陈子升,明,1013,210557,104.6163559,28.774831772,宜賓,,,,
2562,王彦泓,明,1003,120462,,,,,,,
2563,何吾驺,明,988,128405,113.373604,22.52581,香山,,,,
2564,王鏊,明,954,34579,120.618622,31.31271,吳縣,,,,
2565,陶安,明,948,28532,118.483437,31.555685,當塗,,,,131742(詩稱道)
2566,郑真,明,928,100237,121.542656,29.866316,鄞縣,,,,
2567,文徵明,明,915,34673,120.618622,31.31271,長洲,,,,129985(贈詩)
2568,高启,明,910,34385,120.61862183,31.312709808,蘇州府,,,,
2569,王渐逵,明,909,126774,113.256066,23.134624,番禺,,,,
2570,宗臣,明,883,34725,119.43718719,32.391269684,揚州府,,,,
2571,霍与瑕,明,883,68237,113.256066,23.134624,南海,,,,
2572,符锡,明,860,131123,,,,,,,
2573,李昌祺,明,841,34496,114.971275,27.103239,廬陵,,,,
2574,孙蕡,明,821,129790,113.253921,22.84786,順德,,,,
2575,金幼孜,明,819,34486,115.393806,27.759735,新淦,,,,
2576,李云龙,明,802,213965,114.682724,35.19836,長垣,,,,
2577,欧必元,明,799,565739,,,,,,,
2578,韩雍,明,798,34511,116.36800385,39.931427002,宛平,,,,
2579,石宝,明,793,200531,114.834183,38.036713,槁城,,,,
2580,苏葵,明,788,133581,113.253921,22.84786,順德,,,,
2581,林大春,明,774,128562,116.594063,23.260954,潮陽,,,,
2582,庞嵩,明,742,133511,113.256066,23.134624,南海,,,,
2583,黄仲昭,明,742,,,,,,,,
2584,祝允明,明,735,276535,120.618622,31.31271,長洲,,,,
2585,郭谏臣,明,726,34727,120.618622,31.31271,長洲,,,,
2586,王廷陈,明,725,34668,114.865494,30.446987,黃岡,,,,
2587,王绂,明,711,34474,120.297668,31.574614,無錫,,,,
2588,薛蕙,明,711,30626,115.77090454,33.879291534,亳州,,,,
2589,王立道,明,695,34712,120.297668,31.574614,無錫,,,,
2590,钟芳,明,693,133376,110.357941,20.008165,瓊山,,,,
2591,胡俨,明,689,34479,115.89772,28.674896,南昌,563648(-1),,,
2592,谢迁,明,680,34576,121.152763,30.049067,餘姚,,,,
2593,区越,明,679,201518,113.038399,22.526581,新會,,,,
2594,黄廷用,明,678,131385,119.011101,25.433954,莆田,,,,
2595,郑学醇,明,671,565541,,,,,,,
2596,唐顺之,明,665,34219,116.65880585,39.905921936,通州,306347(-9999); 221319(-9999),,,
2597,黎遂球,明,664,,,,,,,,
2598,王守仁,明,652,30374,121.152763,30.049067,餘姚,202922(-9999); 374173(-1); 556699(-1); 560374(-1); 68502(-1); 126814(-1); 128406(-1); 129065(-1); 129927(-1); 130334(-1); 130778(-1); 132017(-1); 132127(-1); 252386(-1); 555768(-1); 560373(-1),,,34658(贈詩); 128474(贈詩); 555157(贈詩); 683797(贈詩)
2599,董其昌,明,649,35003,121.227638,31.009476,華亭,,,,
2600,贝琼,明,645,27835,120.418739,30.530447,崇德,,,,
2601,曹义,明,645,67413,119.177627,32.267544,儀真,,,,
2602,何绛,明,641,,,,,,,,
2603,史鉴,明,640,34601,120.637787,31.167065,吳江,,,,
2604,林熙春,明,637,206886,116.636658,23.667706,海陽,,,,
2605,杨巍,明,634,125335,117.601212,37.740623,海豐,,,,
2606,袁华,明,616,214226,,,,,,,
2607,倪谦,明,607,34509,118.76899,32.052563,上元,,,,
2608,李东阳,明,605,28691,116.36799622,39.931430817,京師,,,,
2609,童轩,明,598,131225,116.663833,28.994167,鄱陽,,,,
2610,张煌言,明,595,,,,,,,,
2611,祁顺,明,595,128493,113.749817,23.046623,東莞,,,,
2612,尹台,明,592,34710,114.23687,26.945564,永新,,,,
2613,赵完璧,明,590,207168,111.15139008,34.791801453,陝州,,,,
2614,王弘诲,明,589,126486,110.31812,19.70247,定安,,,,
2615,张天赋,明,589,,,,,,,,
2616,王汝玉,明,587,126499,120.618622,31.31271,長洲,,,,
2617,罗钦顺,明,583,33645,114.89487457,26.792102814,泰和,,,,
2618,韩日缵,明,582,362028,114.273606,23.172247,博羅,,,,
2619,汪广洋,明,579,66237,119.43733215,32.790710449,高郵州,,,,
2620,黄公辅,明,579,363125,113.038399,22.526581,新會,,,,
2621,林鸿,明,578,34388,119.381439,25.727917,福清,,,,
2622,陶益,明,574,461184,,,,,,,
2623,邓林,明,573,132483,120.16862488,30.294124603,杭州府,,,,
2624,孙一元,明,561,34651,105.71695709,34.585472107,秦州,,,,
2625,区元晋,明,561,565398,,,,,,,
2626,倪岳,明,558,34510,118.76899,32.052563,上元,,,,
2627,徐庸,明,554,438816,120.618622,31.31271,吳縣,,,,
2628,谢晋,明,553,34507,120.618622,31.31271,吳縣,,,,
2629,邓雅,明,546,35538,115.3938,27.75974,新淦州,,,,
2630,韩上桂,明,545,565696,113.256066,23.134624,番禺,,,,
2631,伍瑞隆,明,533,551202,,,,,,,
2632,董纪,明,532,34391,121.486763,31.224427,上海,,,,
2633,李英,明,524,66933,,,,,,,
2634,王称,明,521,34475,118.934105,25.867622,永福,,,,
2635,孙继皋,明,517,34739,120.297668,31.574614,無錫,,,,
2636,杨爵,明,512,34704,109.161568,34.754429,富平,,,,
2637,李昱,明,511,127860,113.10349274,36.183540344,潞州,,,,
2638,唐之淳,明,510,555798,120.578262,30.004515,山陰,,,,
2639,陈子壮,明,509,65433,113.256066,23.134624,南海,,,,
2640,沈鍊,明,506,34713,119.913009,28.448732,麗水,,,,
2641,张以宁,明,503,,,,,,,,
2642,潘希曾,明,499,34647,116.36799622,39.931430817,順天府,,,,
2643,何巩道,明,498,,,,,,,,
2644,林俊,明,493,24554,119.011101,25.433954,莆田,,,,
2645,释宗泐,明,485,34425,121.120598,28.843132,臨海,,,,
2646,唐文凤,明,480,27751,118.433945,29.86577,歙縣,,,,
2647,杨荣,明,478,28347,118.323784,27.038864,建安,,,,
2648,梁清标,明,470,,,,,,,,
2649,方孝孺,明,458,28093,121.425552,29.283617,寧海,66488(-9999); 698532(-9999),,,683911(贈詩)
2650,周瑛,明,457,34575,119.011101,25.433954,莆田,,,,
2651,王缜,明,457,68275,113.749817,23.046623,東莞,,,,
2652,张吉,明,453,34592,116.682,28.69155,餘干,,,,
2653,凌义渠,明,452,34757,118.433945,29.86577,歙縣,,,,
2654,于谦,明,443,34504,120.168625,30.294125,錢塘,,,,
2655,王邦畿,明,440,415511,,,,,,,
2656,何乔新,明,436,34522,116.627449,27.559717,南城,,,,
2657,解缙,明,432,34469,115.132248,27.214367,吉水,,,,
2658,童冀,明,432,100241,119.649918,29.104712,金華,,,,
2659,林弼,明,424,30360,117.653053,24.511744,龍溪,,,,
2660,张诩,明,424,29573,113.256066,23.134624,南海,,,,
2661,邱云霄,明,422,34709,118.026779,27.756025,崇安,,,,
2662,胡直,明,422,34726,114.89487457,26.792102814,泰和,,,,
2663,庞尚鹏,明,418,125521,113.256066,23.134624,南海,,,,
2664,李流芳,明,417,34751,116.36799622,39.931430817,順天府,,,,
2665,史谨,明,416,34409,118.76899,32.052563,江寧,,,,
2666,曹于汴,明,416,34746,111.042419,35.062,安邑,,,,
2667,尤侗,明,415,,,,,,,,
2668,黄淮,明,414,34482,120.653221,28.018291,永嘉,,,,
2669,夏言,明,413,68194,117.202271,28.287901,貴溪,,,,
2670,谢肃,明,411,28452,120.973587,29.952654,上虞,,,,
2671,王佐（汝学,明,408,,,,,,,,
2672,苏仲,明,408,201445,113.253921,22.84786,順德,,,,
2673,唐寅,明,404,34868,120.618622,31.31271,吳縣,684221(-1),,,
2674,林大钦,明,400,128563,116.636658,23.667706,海陽,,,,
2675,范景文,明,394,34752,116.503739,37.606762,吳橋,,,,
2676,张穆,明,392,130655,120.94823456,31.386108398,崑山,,,,
2677,孙传庭,明,391,34753,112.94904327,39.060390472,代州,,,,
2678,沈守正,明,381,127554,120.168625,30.294125,錢塘,,,,
2679,吴俨,明,380,34412,116.77626,27.910084,金谿,,,,
2680,宋登春,明,375,34756,115.246506,37.529594,新河,,,,
2681,梁以壮,明,374,,,,,,,,
2682,李时行,明,373,127880,113.256066,23.134624,番禺,,,,
2683,叶春及,明,371,34724,114.402401,23.091892,歸善,,,,
2684,杨基,明,367,28671,120.618622,31.31271,吳縣,,,,
2685,管讷,明,363,34390,121.227638,31.009476,華亭,,,,
2686,黎景义,明,359,,,,,,,,
2687,李贤（原德,明,358,,,,,,,,
2688,卢楠,明,356,298396,120.94823456,31.386108398,崑山,,,,
2689,乌斯道,明,351,34406,121.444199,29.979195,慈溪,,,,
2690,郑岳,明,351,263903,121.444199,29.979195,慈溪,,,,
2691,邹元标,明,350,34747,115.132248,27.214367,吉水,,,,
2692,黎贞,明,348,132624,113.038399,22.526581,新會,,,,
2693,陈邦彦,明,348,130836,113.253921,22.84786,順德,,,,
2694,龚诩,明,341,34464,120.94823456,31.386108398,崑山,,,,
2695,罗伦,明,338,34531,118.191361,28.438469,永豐,560331(-1),,,
2696,夏良胜,明,336,34655,116.627449,27.559717,南城,,,,
2697,朱朴,明,334,693482,120.932022,30.517859,海鹽,,565383(-9999),,
2698,区怀瑞,明,331,565936,,,,,,,
2699,虞堪,明,330,,,,,,,,
2700,王洪,明,328,126590,120.168625,30.294125,錢塘,,,,
2701,谢元汴,明,327,340457,116.768043,23.463154,澄海,,,,
2702,倪元璐,明,322,30734,120.973587,29.952654,上虞,128157(-1); 556051(-1),,,
2703,丘浚,明,314,,,,,,,,
2704,卢宁,明,310,203648,113.256066,23.134624,南海,,,,
2705,陈繗,明,307,200951,110.357941,20.008165,瓊山,,,,
2706,袁凯,明,306,313581,,,,,,,
2707,程本立,明,305,34451,120.418739,30.530447,崇德,,,,
2708,罗亨信,明,304,67470,113.749817,23.046623,東莞,,,,
2709,钱谦益,明,302,,,,,,,,
2710,殷奎,明,297,33382,120.94823456,31.386108398,崑山,,,,
2711,韩邦奇,明,296,34652,110.122513,34.789036,朝邑,,,,
2712,吴琏,明,296,209864,117.610733,24.117096,漳浦,,,,
2713,区怀年,明,295,565957,,,,,,,
2714,袁宗道,明,294,35221,112.226486,30.057533,公安,,,,133617(臨別贈言); 683584(臨別贈言); 127794(贈詩); 578817(贈詩)
2715,郑文康,明,292,34514,120.94823456,31.386108398,崑山,,,,
2716,龚鼎孳,明,291,,,,,,,,
2717,曹溶,明,291,,,,,,,,
2718,申佳允,明,289,366855,114.723068,36.701031,永年,,,,
2719,李江,明,289,204825,114.97504425,38.520061493,定州,,,,
2720,孙绪,明,283,34641,116.124138,37.380794,故城,,,,
2721,夏原吉,明,282,252759,117.580116,28.953411,德興,,,,
2722,邝露,明,282,,,,,,,,
2723,余继登,明,279,,,,,,,,
2724,杨起元,明,279,131816,114.402401,23.091892,歸善,,,,
2725,吴宽,明,275,33465,120.618622,31.31271,長洲,,,,
2726,戚继光,明,274,29605,116.5778656,35.410430908,濟寧州,,,,
2727,梁有誉,明,272,130027,113.256066,23.134624,番禺,,,,
2728,朱浙,明,266,455688,,,,,,,
2729,薛始亨,明,265,,,,,,,,
2730,王绅,明,262,28112,118.76898956,32.052562714,南京,,,,
2731,张羽（凤举,明,261,,,,,,,,
2732,谢与思,明,258,206618,113.256066,23.134624,番禺,,,,
2733,徐祯卿,明,256,33842,120.618622,31.31271,吳縣,,,,
2734,罗玘,明,254,133523,116.627449,27.559717,南城,,,,
2735,温纯,明,254,34732,108.92629242,34.619750977,三原,,,,
2736,程嘉燧,明,251,59750,121.249023,31.385845,嘉定,,,,
2737,释妙声,明,250,33395,120.618622,31.31271,吳縣,,,,
2738,王稚登,明,249,35040,120.61862183,31.312709808,蘇州府,,,,
2739,郭奎,明,249,,,,,,,,
2740,吴伟业,明,248,,,,,,,,
2741,方献夫,明,244,68286,113.256066,23.134624,南海,,,,
2742,张嗣纲,明,243,,,,,,,,
2743,刘炳,明,242,213967,,,,,,,
2744,程通,明,241,34447,118.58410645,30.077772141,績溪,,,,
2745,朱同,明,240,30792,118.433945,29.86577,歙縣,,,,
2746,梁兰,明,240,34477,114.89487457,26.792102814,泰和,,,,
2747,岑徵,明,239,,,,,,,,
2748,李舜臣,明,236,34698,118.400307,37.049801,樂安,,,,
2749,罗万杰,明,236,368265,116.594063,23.260954,潮陽,,,,
2750,陈霆,明,236,135077,120.084801,30.553133,德清,,,,
2751,沈谦,明,231,215447,,,,,,,
2752,刘麟,明,220,34637,118.76899,32.052563,江寧,,,,
2753,俞彦,明,220,129215,118.76898956,32.052562714,南京,,,,
2754,康海,明,218,34645,108.105102,34.332054,武功,,,,
2755,高濂,明,218,129405,120.168625,30.294125,錢塘,,,,
2756,陈履,明,217,206008,113.749817,23.046623,東莞,,,,
2757,郑潜,明,214,34394,119.22961426,26.093738556,懷安,,,,
2758,张子翼,明,212,565476,,,,,,,
2759,徐溥,明,207,34520,119.814385,31.363638,宜興,,,,
2760,张家玉,明,203,345830,113.749817,23.046623,東莞,,,,
2761,霍韬,明,203,68236,113.256066,23.134624,南海,,,,
2762,周是修,明,202,34449,114.89487457,26.792102814,泰和,,,,
2763,沈宜修,明,200,56124,,,,,,,
2764,陈䞇,明,197,,,,,,,,
2765,郭棐,明,196,204987,113.256066,23.134624,南海,,,,
2766,储巏,明,195,133449,119.91123962,32.495872498,泰州,,,,
2767,岳正,明,195,34513,116.65880585,39.905921936,漷縣,,,,
2768,魏学洢,明,194,,,,,,,,
2769,王廷相,明,191,68246,113.10349274,36.183540344,潞州,,,,
2770,皇甫汸,明,190,30681,120.618622,31.31271,長洲,,,,
2771,德祥,明,179,,,,,,,,
2772,刘璟,明,177,34461,120.288155,28.143875,青田,,,,
2773,李贽,明,177,124893,118.589905,24.909641,晉江,131675(-1),,,
2774,梁宪,明,175,,,,,,,,
2775,许相卿,明,172,34660,120.537499,30.40628,海寧,,,,
2776,梁储,明,171,34589,,,,,,,
2777,龚敩,明,167,340387,117.483398,27.337692,邵武,,,,
2778,郭辅畿,明,166,,,,,,,,
2779,饶与龄,明,166,375288,116.68544,24.517746,大埔,,,,
2780,周伦,明,166,128864,120.94823456,31.386108398,崑山,,,,
2781,高攀龙,明,163,30849,120.297668,31.574614,無錫,,,,
2782,李时勉,明,161,34497,114.608452,27.382462,安福,,,,
2783,周宪王,明,160,127249,,,,,,,
2784,何瑭,明,160,34646,120.558662,32.384022,如皋,,,,
2785,王叔承,明,151,126577,120.637787,31.167065,吳江,,,,
2786,汤显祖,明,150,65870,116.351341,27.984781,臨川,,,,
2787,沈明臣,明,144,127570,121.542656,29.866316,鄞縣,,,,
2788,李裕,明,143,67072,115.785782,28.197754,豐城,,,,
2789,谢廷柱,明,141,133163,119.518837,25.959837,長樂,,,,
2790,邹智,明,139,34600,106.25955963,30.00394249,合州,,,,
2791,王应斗,明,139,,,,,,,,
2792,苏升,明,138,,,,,,,,
2793,朱元璋,明,137,30148,118.76899,32.052563,江寧,,,,
2794,林文俊,明,136,128571,119.011101,25.433954,莆田,,,,
2795,杨旦,明,136,28358,118.323784,27.038864,建安,,,,
2796,张泰,明,135,67971,113.253921,22.84786,順德,,,,
2797,纪坤,明,135,126207,116.114899,38.190697,獻縣,,,,
2798,梁元柱,明,135,355892,113.253921,22.84786,順德,,,,
2799,王宠,明,134,126867,120.618622,31.31271,長洲,,,,
2800,归有光,明,134,34733,120.94823456,31.386108398,崑山,,,,
2801,梁维栋,明,134,,,,,,,,
2802,鲁铎,明,133,313727,,,,,,,
2803,陈仁锡,明,132,29575,120.618622,31.31271,長洲,,,,
2804,彭日贞,明,132,,,,,,,,
2805,谢承举,明,131,290908,118.76899,32.052563,上元,,,,
2806,蔡羽,明,131,118798,,,,,,,
2807,陈吾德,明,131,69235,113.038399,22.526581,新會,,,,
2808,陈是集,明,131,372207,110.755898,19.620953,文昌,,,,
2809,安希范,明,127,127192,120.297668,31.574614,無錫,,,,
2810,何其伟,明,127,,,,,,,,
2811,释今沼,明,127,,,,,,,,
2812,文彭,明,126,34677,120.618622,31.31271,長洲,,,,
2813,桑悦,明,126,34783,120.733788,31.646582,常熟,,,,
2814,陈洪谟,明,126,130857,111.6913,29.034807,武陵,,,,
2815,饶相,明,125,202957,116.68544,24.517746,大埔,,,,
2816,梁朝钟,明,125,,,,,,,,
2817,黄锦,明,123,131459,112.38263,34.665276,洛陽,,,,
2818,吴兆,明,122,128168,118.17577362,29.781190872,休寧,,,,
2819,唐时升,明,122,129447,121.249023,31.385845,嘉定,,,,
2820,柯潜,明,121,34515,119.011101,25.433954,莆田,,,,
2821,胡居仁,明,121,30631,116.682,28.69155,餘干,128359(-1),,,
2822,王越,明,120,223154,110.978828,35.602161,稷山,,,,
2823,许炯,明,119,,,,,,,,
2824,孟洋,明,118,128508,118.76898956,32.052562714,南京,,,,
2825,刘宗周,明,118,34748,120.578262,30.004515,山陰,556053(-1); 556054(-1); 562530(-1); 511760(-1); 556145(-1); 560323(-1); 560324(-1); 562338(-1); 562340(-1); 562680(-1); 562681(-1),,,556044(詩文序)
2826,王天性,明,118,565491,,,,,,,
2827,朱应登,明,117,127408,119.310043,33.235947,寶應,,,,
2828,田登,明,117,201224,115.875175,34.962231,成武,,,,
2829,张宇初,明,116,34443,117.202271,28.287901,貴溪,,,,
2830,卢若腾,明,116,349008,118.144119,24.736046,同安,,,,
2831,唐伯元,明,115,129437,116.768043,23.463154,澄海,,,,
2832,守仁,明,114,128627,119.011101,25.433954,莆田,,,,
2833,高叔嗣,明,113,34697,114.34333,34.785477,祥符,,,,
2834,王云凤,明,113,126722,113.566879,37.331421,和順,,,,
2835,来复,明,112,,,,,,,,
2836,释今严,明,112,,,,,,,,
2837,刘泰,明,111,132802,120.932022,30.517859,海鹽,,,,
2838,王履,明,109,10123,120.94823456,31.386108398,崑山,,,,
2839,许国佐,明,109,341426,116.349769,23.542976,揭陽,,,,
2840,叶小鸾,明,108,56140,120.637787,31.167065,吳江,,,,
2841,章懋,明,108,34532,119.478851,29.204453,蘭溪,,,,
2842,李孔修,明,108,127749,113.256066,23.134624,南海,,,,
2843,杨继盛,明,107,34716,115.865715,39.051655,容城,,,,
2844,宋讷,明,106,28560,114.543465,35.564453,滑縣,,,,
2845,吴伯宗,明,105,565342,,,,,,,
2846,刘琏,明,105,27915,115.132248,27.214367,吉水,,,,
2847,徐石麒,明,105,30601,119.437187,32.39127,江都,,,,
2848,王跂,明,104,,,,,,,,
2849,蒋冕,明,104,68073,111.06500244,25.931814194,全州,,,,
2850,施闰章,明,104,,,,,,,,
2851,谢复,明,102,133192,117.706978,29.854147,祁門,,,,
2852,张岳,明,101,34663,118.802818,25.022078,惠安,,,,
2853,袁中道,明,100,35223,112.226486,30.057533,公安,,,,578627(臨別贈言); 578629(贈詩); 578817(贈詩); 578818(贈詩); 683544(詩文序)
2854,翁万达,明,100,68198,116.349769,23.542976,揭陽,,,,
2855,毕自严,明,100,34745,117.960956,36.635994,淄川,,,,
2856,谢铎,明,98,67166,121.258354,28.642613,黃巖,,,,
2857,傅汝舟,明,97,118828,,,,,,,
2858,王弼,明,97,66339,118.468114,33.023402,臨淮,,,,
2859,王樵,明,95,34720,119.57061768,31.74697876,金壇,,,,
2860,陈颢,明,94,198187,116.5778656,35.410430908,濟寧州,,,,
2861,曹学佺,明,94,124553,119.321577,26.073954,侯官,,,,
2862,区大枢,明,94,,,,,,,,
2863,张家珍,明,94,565909,,,,,,,
2864,许天锡,明,92,67931,119.321577,26.073954,閩縣,,,,
2865,汤珍,明,92,131196,120.618622,31.31271,長洲,,,,
2866,张国维,明,92,59730,120.227981,29.260567,東陽,,,,
2867,屈士煌,明,92,,,,,,,,
2868,屠侨,明,91,68289,121.54265594,29.866315842,寧波府,,,,
2869,林廷选,明,90,128594,119.518837,25.959837,長樂,,,,
2870,王问,明,89,126680,120.297668,31.574614,無錫,,,,
2871,练子宁,明,89,34446,115.393806,27.759735,新淦,,,,
2872,欧阳建,明,89,203186,113.038399,22.526581,新會,,,,
2873,林廷玉,明,89,128593,119.321577,26.073954,侯官,,,,
2874,吴鼎芳,明,88,128248,120.61862183,31.312709808,蘇州府,,,,
2875,费宏,明,88,68133,117.776588,28.208446,鉛山,,,,
2876,曾仕鉴,明,88,565647,,,,,,,
2877,朱升,明,87,30791,118.433945,29.86577,歙縣,,,,
2878,张时彻,明,85,28826,121.542656,29.866316,鄞縣,,,,
2879,范汭,明,85,,,,,,,,
2880,李坚（贞夫,明,84,,,,,,,,
2881,谢士元,明,83,67445,119.518837,25.959837,長樂,,,,
2882,杨光溥,明,83,199296,118.623947,35.791027,沂水,,,,
2883,许继,明,82,130147,121.425552,29.283617,寧海,,,,
2884,黄哲,明,81,131411,113.256066,23.134624,番禺,,,,
2885,樊阜,明,81,410473,,,,,,,
2886,王希文,明,81,126543,113.749817,23.046623,東莞,,,,
2887,陈烓,明,81,130883,119.321577,26.073954,閩縣,,,,
2888,莫止,明,79,565395,,,,,,,
2889,任环,明,78,34715,113.10349274,36.183540344,潞州,,,,
2890,王微,明,77,237585,116.301171,39.435631,固安,,,,
2891,顾允成,明,77,34743,120.297668,31.574614,無錫,,,,
2892,欧主遇,明,77,,,,,,,,
2893,屠隆,明,76,34919,119.263466,28.587894,遂昌,,,,
2894,何南凤,明,76,,,,,,,,
2895,瞿佑,明,75,243404,120.733788,31.646582,常熟,,,,
2896,李之标,明,75,,,,,,,,
2897,王鸣雷,明,75,,,,,,,,
2898,居节,明,74,560946,120.618622,31.31271,吳縣,,,,
2899,刘溥,明,74,132868,120.618622,31.31271,長洲,,,,
2900,贺一弘,明,74,,,,,,,,
2901,贺钦,明,74,34573,121.7866,41.59517,廣寧衛,,,,
2902,宁献王,明,73,30166,116.36800385,39.931427002,大興,,,,
2903,傅圭,明,73,,,,,,,,
2904,陈昂,明,72,213091,,,,,,,
2905,蔡清,明,72,24579,118.589905,24.909641,晉江,,,,
2906,王九思,明,72,126440,108.603897,34.11182,鄠縣,,,,
2907,郭登,明,72,67529,118.468114,33.023402,臨淮,,,,
2908,郑鹏,明,72,,,,,,,,
2909,赵迪,明,70,207331,115.875175,34.962231,成武,,,,
2910,郑廷鹄,明,70,132369,120.084801,30.553133,德清,,,,
2911,吕㦂,明,70,128330,120.753204,30.767469,嘉興,,,,
2912,葛一龙,明,69,565678,120.618622,31.31271,吳縣,,,,
2913,尹耕,明,69,202707,119.437187,32.39127,江都,,,,
2914,杨循吉,明,69,35126,120.618622,31.31271,吳縣,,,,
2915,蒋主孝,明,69,242544,119.162735,31.946535,句容,,,,
2916,姚广孝,明,69,35140,120.61862183,31.312709808,蘇州府,,,,
2917,陈堂,明,69,107971,120.22766113,29.713136673,諸暨州,,,,
2918,朱多炡,明,69,127254,115.89772,28.674896,南昌,,,,
2919,王醇,明,68,565991,,,,,,,
2920,叶元玉,明,68,200306,116.81414,26.163521,清流,,,,
2921,陈达,明,68,108019,119.47885132,29.204452515,蘭溪州,,,,
2922,吴希贤,明,68,128177,119.011101,25.433954,莆田,,,,
2923,韩奕,明,67,133243,120.618622,31.31271,吳縣,,,,
2924,左国玑,明,67,127038,,,,,,,
2925,韩殷,明,67,198499,113.256066,23.134624,番禺,,,,
2926,杨守阯,明,67,67790,121.542656,29.866316,鄞縣,,,,
2927,刘绩,明,66,200709,115.132248,27.214367,吉水,,,,
2928,魏观,明,66,66546,113.874611,29.708353,蒲圻,,,,
2929,陈绍文,明,66,299527,113.256066,23.134624,南海,,,,
2930,夏完淳,明,65,55110,121.227638,31.009476,華亭,,,,
2931,景翩翩,明,65,118832,,,,,,,
2932,魏时敏,明,64,,,,,,,,
2933,姚绶,明,64,100239,120.753204,30.767469,嘉興,,,,
2934,高柄,明,64,214585,105.053894,29.580755,內江,,,,
2935,陈煇,明,64,280101,121.152763,30.049067,餘姚,,,,
2936,皇甫涍,明,63,30680,120.618622,31.31271,長洲,,,,
2937,杭淮,明,63,34643,119.814385,31.363638,宜興,,,,
2938,李德,明,63,128010,113.256066,23.134624,番禺,,,,
