id,name,dynasty,poem_count
0,诗经,周,305
1,王褒,周,134
2,屈原,周,52
3,刘向,周,21
4,王逸,周,20
5,孔子弟子及再传弟子,周,20
6,宋玉,周,4
7,贾谊,周,2
8,淮南小山,周,2
9,庄忌,周,2
10,景差,周,1
11,伯夷,周,1
12,荆轲,周,1
13,南海五仙人,周,1
14,曹植,汉,268
15,两汉乐府,汉,106
16,曹操,汉,50
17,东方朔,汉,19
18,[汉]古诗十九首,汉,19
19,李尤,汉,16
20,蔡邕,汉,12
21,班固,汉,12
22,秦嘉,汉,12
23,杨孚,汉,12
24,崔骃,汉,10
25,孔融,汉,7
26,刘彻,汉,7
27,蔡琰,汉,5
28,薛综,汉,5
29,司马相如,汉,4
30,汉伦,汉,4
31,唐菆,汉,4
32,仲长统,汉,4
33,梁鸿,汉,3
34,刘去,汉,3
35,傅毅,汉,3
36,郦炎,汉,3
37,刘邦,汉,2
38,赵壹,汉,2
39,四皓,汉,2
40,韦孟,汉,2
41,刘弗陵,汉,2
42,韦玄成,汉,2
43,侯瑾,汉,2
44,作者未详,汉,1
45,班婕妤,汉,1
46,王嫱,汉,1
47,刘细君,汉,1
48,朱穆,汉,1
49,宋子侯,汉,1
50,李延年,汉,1
51,辛延年,汉,1
52,项羽,汉,1
53,虞姬,汉,1
54,汉老,汉,1
55,汉臣,汉,1
56,戚夫人,汉,1
57,刘友,汉,1
58,枚乘,汉,1
59,刘安,汉,1
60,商丘成,汉,1
61,华容夫人,汉,1
62,李陵,汉,1
63,刘胥,汉,1
64,杨恽,汉,1
65,息夫躬,汉,1
66,马援,汉,1
67,杜笃,汉,1
68,刘苍,汉,1
69,刘騊駼,汉,1
70,石勋,汉,1
71,桓麟,汉,1
72,应季先,汉,1
73,仇靖,汉,1
74,刘辩,汉,1
75,唐姬,汉,1
76,赵岐,汉,1
77,郭苍,汉,1
78,高彪,汉,1
79,陶潜,晋,146
80,陶渊明,晋,138
81,傅玄,晋,130
82,陆机,晋,127
83,谢灵运,晋,114
84,阮籍,晋,101
85,郭璞,晋,62
86,曹丕,晋,60
87,张华,晋,58
88,嵇康,晋,53
89,陆云,晋,50
90,应璩,晋,38
91,王粲,晋,35
92,卢谌,晋,32
93,潘尼,晋,32
94,潘岳,晋,29
95,云林右英夫人,晋,29
96,刘桢,晋,28
97,杨羲,晋,26
98,庾阐,晋,24
99,曹毗,晋,23
100,支遁,晋,22
101,傅咸,晋,21
102,曹睿,晋,19
103,左思,晋,18
104,紫微王夫人,晋,18
105,湛方生,晋,17
106,张协,晋,16
107,阮瑀,晋,15
108,曹摅,晋,15
109,李颙,晋,13
110,张翼,晋,13
111,张翰,晋,13
112,徐干,晋,12
113,孙绰,晋,12
114,石崇,晋,10
115,司马彪,晋,10
116,夏侯湛,晋,10
117,王赞,晋,9
118,成公绥,晋,9
119,棘据,晋,9
120,郑丰,晋,9
121,王嘉,晋,9
122,孙楚,晋,8
123,繁钦,晋,8
124,许翙,晋,8
125,应玚,晋,7
126,袁宏,晋,7
127,束皙,晋,7
128,赵整,晋,7
129,挚虞,晋,6
130,王浚,晋,5
131,刘琨,晋,5
132,陈琳,晋,5
133,乐府,晋,5
134,嵇喜,晋,5
135,荀勖,晋,5
136,何劭,晋,5
137,谢混,晋,5
138,王齐之,晋,5
139,苏彦,晋,4
140,郭遐周,晋,4
141,董京,晋,4
142,嵇含,晋,4
143,牵秀,晋,4
144,闾丘冲,晋,4
145,王羲之,晋,4
146,王献之,晋,4
147,王彪之,晋,4
148,王珣,晋,4
149,顾恺之,晋,4
150,羊权,晋,4
151,左延年,晋,3
152,毌丘俭,晋,3
153,阮侃,晋,3
154,裴秀,晋,3
155,杜育,晋,3
156,棘腆,晋,3
157,棘嵩,晋,3
158,李充,晋,3
159,谢尚,晋,3
160,江回,晋,3
161,张望,晋,3
162,许询,晋,3
163,谢安,晋,3
164,谢道韫,晋,3
165,谢芳姿,晋,3
166,桓玄,晋,3
167,殷仲文,晋,3
168,陆冲,晋,3
169,袁山松,晋,2
170,麋元,晋,2
171,杜挚,晋,2
172,曹髦,晋,2
173,郭遐叔,晋,2
174,江伟,晋,2
175,程咸,晋,2
176,刘伶,晋,2
177,程晓,晋,2
178,应贞,晋,2
179,皇甫谧,晋,2
180,阮修,晋,2
181,郭愔,晋,2
182,梅陶,晋,2
183,王胡之,晋,2
184,孙放,晋,2
185,谢万,晋,2
186,孙统,晋,2
187,袁峤之,晋,2
188,王凝之,晋,2
189,王肃之,晋,2
190,王徽之,晋,2
191,王彬之,晋,2
192,徐丰之,晋,2
193,习凿齿,晋,2
194,苻朗,晋,2
195,羊徽,晋,2
196,王升之,晋,2
197,卞裕,晋,2
198,王康琚,晋,2
199,康僧渊,晋,2
200,竺昙林,晋,2
201,刘臻妻,晋,2
202,慧远,晋,1
203,甄皇后,晋,1
204,邯郸淳,晋,1
205,焦先,晋,1
206,吴质,晋,1
207,曹彪,晋,1
208,何晏,晋,1
209,韦诞,晋,1
210,仙道,晋,1
211,费祎,晋,1
212,张纯,晋,1
213,诸葛恪,晋,1
214,华核,晋,1
215,周昭,晋,1
216,孙皓,晋,1
217,司马懿,晋,1
218,何桢,晋,1
219,钟琰,晋,1
220,应亨,晋,1
221,阮种,晋,1
222,辛旷,晋,1
223,贾充,晋,1
224,王铨,晋,1
225,郭泰机,晋,1
226,周处,晋,1
227,邹湛,晋,1
228,阎赞,晋,1
229,夏侯冲,晋,1
230,绿珠,晋,1
231,翾风,晋,1
232,夏靖,晋,1
233,顾秘,晋,1
234,崔寔,晋,1
235,孙拯,晋,1
236,嵇绍,晋,1
237,左芬,晋,1
238,孙机,晋,1
239,苏伯玉妻,晋,1
240,干宝,晋,1
241,荀组,晋,1
242,王廙,晋,1
243,熊甫,晋,1
244,甄述,晋,1
245,朱德才,晋,1
246,温峤,晋,1
247,袁乔,晋,1
248,郗超,晋,1
249,孙嗣,晋,1
250,郗昙,晋,1
251,庾友,晋,1
252,庾蕴,晋,1
253,曹茂之,晋,1
254,华茂,晋,1
255,桓伟,晋,1
256,王玄之,晋,1
257,王涣之,晋,1
258,王蕴之,晋,1
259,王丰之,晋,1
260,魏滂,晋,1
261,虞说,晋,1
262,谢绎,晋,1
263,曹华,晋,1
264,司马曜,晋,1
265,殷头,晋,1
266,吴隐之,晋,1
267,刘程之,晋,1
268,王乔之,晋,1
269,陶琬之,晋,1
270,袁光,晋,1
271,刘恢,晋,1
272,何瑾,晋,1
273,陆彦声,晋,1
274,张奴,晋,1
275,刘道民,晋,1
276,包播,晋,1
277,马岌,晋,1
278,伏系之,晋,1
279,仲长敖,晋,1
280,殷融,晋,1
281,徐广,晋,1
282,王氏（刘和妻,晋,1
283,辛萧,晋,1
284,佛图澄,晋,1
285,鸠罗摩什,晋,1
286,释道安,晋,1
287,庐山诸沙弥,晋,1
288,史宗,晋,1
289,帛道猷,晋,1
290,竺僧度,晋,1
291,杨苕华,晋,1
292,释道宝,晋,1
293,竺法崇,晋,1
294,丁令威,晋,1
295,紫玉,晋,1
296,庐山夫人女婉,晋,1
297,陈阿登,晋,1
298,王敬伯,晋,1
299,刘妙容,晋,1
300,黄野人,晋,1
301,桓温,晋,1
302,庾肃之,晋,1
303,郭清,晋,1
304,孙康,晋,1
305,李皓,晋,1
306,庾信,南北朝,350
307,沈约,南北朝,304
308,萧纲,南北朝,300
309,鲍照,南北朝,221
310,谢朓,南北朝,189
311,吴均,南北朝,162
312,江淹,南北朝,144
313,萧绎,南北朝,129
314,何逊,南北朝,120
315,陈叔宝,南北朝,113
316,江总,南北朝,111
317,王融,南北朝,103
318,萧衍,南北朝,102
319,庾肩吾,南北朝,101
320,张正见,南北朝,97
321,刘孝绰,南北朝,66
322,刘孝威,南北朝,62
323,王筠,南北朝,58
324,颜延之,南北朝,46
325,徐陵,南北朝,43
326,谢惠连,南北朝,42
327,范云,南北朝,41
328,王僧孺,南北朝,39
329,张率,南北朝,36
330,阴铿,南北朝,34
331,萧统,南北朝,34
332,谢庄,南北朝,30
333,刘骏,南北朝,29
334,王韶之,南北朝,27
335,柳恽,南北朝,25
336,任昉,南北朝,24
337,江洪,南北朝,21
338,沈炯,南北朝,21
339,萧子显,南北朝,20
340,王台卿,南北朝,19
341,费昶,南北朝,19
342,何承天,南北朝,18
343,朱超,南北朝,17
344,萧悫,南北朝,17
345,殷淡,南北朝,17
346,陆厥,南北朝,17
347,谢超宗,南北朝,17
348,魏收,南北朝,17
349,虞羲,南北朝,15
350,汤惠休,南北朝,13
351,王俭,南北朝,13
352,刘义恭,南北朝,13
353,周弘正,南北朝,13
354,刘删,南北朝,12
355,萧子云,南北朝,12
356,沈满愿,南北朝,12
357,温子升,南北朝,12
358,鲍令晖,南北朝,11
359,丘迟,南北朝,11
360,刘缓,南北朝,11
361,刘孝仪,南北朝,11
362,顾野王,南北朝,11
363,邢邵,南北朝,10
364,吴迈远,南北朝,10
365,谢瞻,南北朝,10
366,刘铄,南北朝,10
367,陆倕,南北朝,10
368,萧子范,南北朝,10
369,萧察,南北朝,10
370,沈君攸,南北朝,10
371,释惠标,南北朝,10
372,袁淑,南北朝,9
373,刘遵,南北朝,9
374,鲍泉,南北朝,9
375,戴皓,南北朝,9
376,刘令娴,南北朝,9
377,王训,南北朝,8
378,徐勉,南北朝,8
379,萧纶,南北朝,8
380,伏知道,南北朝,8
381,释宝月,南北朝,7
382,颜之推,南北朝,7
383,周舍,南北朝,7
384,王金珠,南北朝,7
385,周子良,南北朝,7
386,释亡名,南北朝,7
387,王枢,南北朝,6
388,陶弘景,南北朝,6
389,范泰,南北朝,6
390,萧子良,南北朝,6
391,宗夬,南北朝,6
392,萧纪,南北朝,6
393,刘孝先,南北朝,6
394,陆琼,南北朝,6
395,祖孙登,南北朝,6
396,阮卓,南北朝,6
397,孔稚圭,南北朝,5
398,张融,南北朝,5
399,谢燮,南北朝,5
400,王叔之,南北朝,5
401,王僧达,南北朝,5
402,虞骞,南北朝,5
403,纪少瑜,南北朝,5
404,徐摛,南北朝,5
405,刘孝胜,南北朝,5
406,徐君茜,南北朝,5
407,常景,南北朝,5
408,阳休之,南北朝,5
409,萧总,南北朝,5
410,萧诠,南北朝,5
411,苏子卿,南北朝,5
412,车?,南北朝,4
413,刘邈,南北朝,4
414,伍辑之,南北朝,4
415,孔欣,南北朝,4
416,傅亮,南北朝,4
417,颜峻,南北朝,4
418,虞炎,南北朝,4
419,高爽,南北朝,4
420,周兴嗣,南北朝,4
421,徐悱,南北朝,4
422,陆罩,南北朝,4
423,萧琛,南北朝,4
424,到溉,南北朝,4
425,萧子晖,南北朝,4
426,姚翻,南北朝,4
427,释宝志,南北朝,4
428,高允,南北朝,4
429,郑道昭,南北朝,4
430,刘逖,南北朝,4
431,宗懔,南北朝,4
432,陈暄,南北朝,4
433,岑之敬,南北朝,4
434,何胥,南北朝,4
435,何处士,南北朝,4
436,刘义隆,南北朝,3
437,宗炳,南北朝,3
438,谢晦,南北朝,3
439,袁彖,南北朝,3
440,朱硕仙,南北朝,3
441,褚渊,南北朝,3
442,裴子野,南北朝,3
443,朱异,南北朝,3
444,张缵,南北朝,3
445,徐防,南北朝,3
446,邓铿,南北朝,3
447,刘氏（王淑英妻,南北朝,3
448,鹿悆,南北朝,3
449,高昂,南北朝,3
450,裴让之,南北朝,3
451,祖珽,南北朝,3
452,宇文毓,南北朝,3
453,周弘让,南北朝,3
454,傅縡,南北朝,3
455,陆瑜,南北朝,3
456,贺彻,南北朝,3
457,阳缙,南北朝,3
458,王瑳,南北朝,3
459,释洪偃,南北朝,3
460,牛弘等奉诏作,隋,69
461,杨广,隋,49
462,卢思道,隋,28
463,王胄,隋,24
464,薛道衡,隋,24
465,杨素,隋,23
466,虞世基,隋,16
467,辛德源,隋,11
468,孙万寿,隋,9
469,侯夫人,隋,9
470,丁六娘,隋,8
471,葛玄,隋,6
472,李德林,隋,6
473,诸葛颖,隋,6
474,魏澹,隋,5
475,柳䛒,隋,5
476,李巨仁,隋,5
477,王申礼,隋,4
478,何妥,隋,4
479,岑德润,隋,4
480,许善心,隋,4
481,马明生,隋,4
482,王翙,隋,3
483,崔仲方,隋,3
484,弘执恭,隋,3
485,释灵裕,隋,3
486,太真夫人,隋,3
487,扈谦,隋,3
488,李白,唐,2000
489,元稹,唐,2000
490,杜甫,唐,2000
491,白居易,唐,2000
492,齐己,唐,1692
493,刘禹锡,唐,1671
494,王建,唐,1643
495,杜牧,唐,1581
496,姚合,唐,1562
497,孟郊,唐,1546
498,贯休,唐,1538
499,皎然,唐,1428
500,皮日休,唐,1417
501,陆龟蒙,唐,1271
502,李商隐,唐,1204
503,方干,唐,1154
504,韦应物,唐,1151
505,罗隐,唐,1129
506,许浑,唐,1080
507,刘长卿,唐,1027
508,薛能,唐,1000
509,徐铉,唐,970
510,温庭筠,唐,967
511,钱起,唐,951
512,韩愈,唐,944
513,张籍,唐,943
514,李中,唐,925
515,徐夤,唐,903
516,劉禹錫,唐,865
517,不詳,唐,851
518,韦庄,唐,831
519,齊己,唐,822
520,寒山,唐,815
521,张祜,唐,814
522,王维,唐,800
523,贾岛,唐,781
524,权德舆,唐,781
525,岑参,唐,780
526,李端,唐,778
527,韩偓,唐,777
528,孟浩然,唐,755
529,貫休,唐,736
530,易静,唐,720
531,易靜,唐,720
532,张说,唐,709
533,王梵志,唐,709
534,皇甫冉,唐,708
535,司空图,唐,690
536,卢纶,唐,673
537,無名氏,唐,673
538,杜荀鹤,唐,668
539,吴融,唐,656
540,郑谷,唐,630
541,陸龜蒙,唐,627
542,柳宗元,唐,625
543,王翰,唐,625
544,李贺,唐,616
545,李商隱,唐,613
546,李咸用,唐,603
547,吕岩,唐,591
548,施肩吾,唐,585
549,韋應物,唐,579
550,戴叔伦,唐,557
551,高适,唐,545
552,武元衡,唐,542
553,張祜,唐,541
554,錢起,唐,541
555,李羣玉,唐,536
556,李洞,唐,534
557,沈佺期,唐,533
558,劉長卿,唐,526
559,許渾,唐,525
560,耿湋,唐,522
561,赵嘏,唐,516
562,羅隱,唐,513
563,李益,唐,500
564,顾况,唐,496
565,司空曙,唐,485
566,張籍,唐,482
567,储光羲,唐,477
568,[唐]御定全唐诗,唐,468
569,张乔,唐,461
570,宋之问,唐,448
571,曹唐,唐,444
572,张九龄,唐,441
573,鲍溶,唐,438
574,韓愈,唐,438
575,李德裕,唐,431
576,溫庭筠,唐,427
577,曹松,唐,426
578,黄滔,唐,422
579,賈島,唐,418
580,杜光庭,唐,413
581,司空圖,唐,413
582,岑參,唐,410
583,胡曾,唐,408
584,和凝,唐,401
585,張說,唐,398
586,王維,唐,396
587,戎昱,唐,387
588,李峤,唐,387
589,韋莊,唐,379
590,王昌龄,唐,378
591,唐彦谦,唐,377
592,雍陶,唐,367
593,杨巨源,唐,366
594,李涉,唐,363
595,李频,唐,353
596,盧綸,唐,350
597,權德輿,唐,349
598,陈陶,唐,347
599,李绅,唐,347
600,韓偓,唐,347
601,韩翃,唐,346
602,花蕊夫人徐氏,唐,345
603,杜荀鶴,唐,335
604,王勃,唐,334
605,鄭谷,唐,333
606,罗邺,唐,331
607,李山甫,唐,328
608,呂巖,唐,327
609,薛逢,唐,320
610,马戴,唐,318
611,戴叔倫,唐,310
612,徐鉉,唐,309
613,吳融,唐,306
614,李颀,唐,291
615,李賀,唐,290
616,李郢,唐,288
617,许棠,唐,283
618,趙嘏,唐,281
619,刘沧,唐,269
620,朱庆余,唐,268
621,高適,唐,266
622,刘得仁,唐,265
623,骆宾王,唐,263
624,顧況,唐,263
625,李群玉,唐,262
626,周昙,唐,261
627,徐凝,唐,256
628,元结,唐,249
629,刘兼,唐,245
630,段成式,唐,244
631,孙光宪,唐,238
632,郎士元,唐,235
633,牟融,唐,235
634,傅翕,唐,234
635,宋之問,唐,232
636,儲光羲,唐,232
637,刘商,唐,229
638,陈子昂,唐,228
639,吴筠,唐,226
640,卢仝,唐,223
641,李嶠,唐,223
642,卢照邻,唐,222
643,張九齡,唐,222
644,李建勋,唐,219
645,徐成,唐,218
646,王昌齡,唐,218
647,令狐楚,唐,217
648,鮑溶,唐,212
649,李頻,唐,211
650,黃滔,唐,209
651,李嘉佑,唐,208
652,苏颋,唐,205
653,庞藴,唐,205
654,龐藴,唐,205
655,太宗皇帝,唐,202
656,李珣,唐,201
657,唐彥謙,唐,200
658,吕温,唐,199
659,崔道融,唐,198
660,王周,唐,195
661,周曇,唐,195
662,羊士谔,唐,193
663,周贺,唐,190
664,居遁,唐,190
665,李嘉祐,唐,189
666,王涯,唐,187
667,冯延巳,唐,187
668,张蠙,唐,186
669,项斯,唐,185
670,崔涂,唐,184
671,王绩,唐,178
672,朱慶餘,唐,178
673,独孤及,唐,177
674,陳陶,唐,177
675,馬戴,唐,174
676,曹邺,唐,173
677,无可,唐,173
678,常建,唐,172
679,張喬,唐,171
680,韓翃,唐,169
681,楊巨源,唐,169
682,殷尧藩,唐,167
683,章孝标,唐,164
684,欧阳詹,唐,162
685,刘言史,唐,160
686,周朴,唐,158
687,羅鄴,唐,157
688,許棠,唐,156
689,汪遵,唐,155
690,李紳,唐,155
691,顾非熊,唐,150
692,王贞白,唐,146
693,劉得仁,唐,145
694,皇甫曾,唐,144
695,拾得,唐,144
696,薛涛,唐,143
697,李煜,唐,141
698,于鹄,唐,139
699,崔峒,唐,139
700,褚亮,唐,138
701,裴夷直,唐,138
702,罗虬,唐,137
703,駱賓王,唐,135
704,明皇帝,唐,134
705,于武陵,唐,134
706,严维,唐,134
707,李頎,唐,133
708,包佶,唐,132
709,陳子昂,唐,130
710,吳筠,唐,130
711,欧阳炯,唐,129
712,劉商,唐,129
713,庞蕴,唐,128
714,王績,唐,128
715,谭用之,唐,126
716,喻凫,唐,124
717,道世,唐,124
718,刘驾,唐,123
719,于濆,唐,121
720,李乂,唐,120
721,元結,唐,120
722,秦系,唐,119
723,孙逖,唐,119
724,盧照鄰,唐,119
725,杨衡,唐,117
726,陈羽,唐,117
727,毛熙震,唐,114
728,虞世南,唐,113
729,崔颢,唐,111
730,呂溫,唐,111
731,曹鄴,唐,111
732,张泌,唐,109
733,盧仝,唐,109
734,沈彬,唐,108
735,殷文圭,唐,107
736,張蠙,唐,107
737,羊士諤,唐,106
738,崔湜,唐,105
739,孙元晏,唐,105
740,鱼玄机,唐,105
741,蘇頲,唐,105
742,顾敻,唐,104
743,陈元光,唐,103
744,崔塗,唐,103
745,羅虬,唐,103
746,皇甫松,唐,102
747,劉滄,唐,102
748,李建勳,唐,102
749,毛文锡,唐,101
750,李世民,唐,101
751,無可,唐,101
752,項斯,唐,100
753,秦韬玉,唐,99
754,高蟾,唐,99
755,唐求,唐,97
756,牛峤,唐,96
757,周賀,唐,95
758,刘希夷,唐,94
759,钱珝,唐,94
760,裴说,唐,94
761,薛濤,唐,94
762,杜审言,唐,93
763,王希明,唐,92
764,裴度,唐,91
765,李翔,唐,91
766,延寿,唐,91
767,孫光憲,唐,91
768,延壽,唐,91
769,张继,唐,90
770,殷堯藩,唐,90
771,贾至,唐,89
772,崔国辅,唐,87
773,张仲素,唐,87
774,崔致远,唐,87
775,王貞白,唐,87
776,獨孤及,唐,86
777,崔橹,唐,85
778,李昌符,唐,85
779,李隆基,唐,85
780,崔致遠,唐,85
781,许敬宗,唐,84
782,姚鹄,唐,84
783,馮延巳,唐,84
784,雍裕之,唐,83
785,歐陽詹,唐,83
786,李远,唐,82
787,剋符道者,唐,82
788,劉言史,唐,82
789,聂夷中,唐,81
790,劉兼,唐,81
791,顧非熊,唐,80
792,张谓,唐,79
793,缺名,唐,79
794,于鵠,唐,79
795,熊孺登,唐,78
796,翁承赞,唐,78
797,裴迪,唐,78
798,章孝標,唐,78
799,孙鲂,唐,77
800,高骈,唐,77
801,魏承班,唐,77
802,萧颖士,唐,77
803,颜真卿,唐,76
804,郭震,唐,75
805,修睦,唐,75
806,孫元晏,唐,75
807,周繇,唐,74
808,张果,唐,74
809,劉駕,唐,74
810,储嗣宗,唐,73
811,祖咏,唐,73
812,嚴維,唐,73
813,錢珝,唐,73
814,徐彦伯,唐,72
815,朱放,唐,72
816,李廓,唐,72
817,良价,唐,72
818,上官昭容,唐,70
819,司马扎,唐,69
820,卢肇,唐,68
821,灵一,唐,68
822,陳羽,唐,68
823,喻鳧,唐,68
824,李华,唐,67
825,伍乔,唐,67
826,德诚,唐,67
827,杨凝,唐,66
828,邵谒,唐,66
829,杨炯,唐,65
830,楊衡,唐,65
831,孫逖,唐,65
832,李百药,唐,64
833,窦巩,唐,64
834,陆畅,唐,63
835,王仁裕,唐,62
836,晁采,唐,62
837,张鷟,唐,61
838,王初,唐,61
839,沈亚之,唐,61
840,崔珏,唐,61
841,文偃,唐,61
842,林宽,唐,59
843,孟贯,唐,59
844,李冶,唐,59
845,尚颜,唐,59
846,慧能,唐,59
847,張鷟,唐,59
848,苏拯,唐,57
849,清江,唐,57
850,卢象,唐,57
851,魏徵,唐,57
852,歐陽炯,唐,57
853,裴說,唐,57
854,李适,唐,56
855,崔顥,唐,56
856,顧敻,唐,56
857,魏征,唐,55
858,张南史,唐,55
859,高駢,唐,55
860,后主煜,唐,54
861,刘方平,唐,54
862,刘宪,唐,54
863,陶翰,唐,54
864,後主煜,唐,54
865,上官仪,唐,53
866,郑愔,唐,53
867,張果,唐,53
868,刘威,唐,52
869,喻坦之,唐,52
870,張繼,唐,52
871,刘叉,唐,51
872,任翻,唐,51
873,朱存,唐,51
874,張仲素,唐,51
875,陳元光,唐,51
876,魚玄機,唐,51
877,朱湾,唐,50
878,韩琮,唐,50
879,李九龄,唐,50
880,栖白,唐,50
881,劉希夷,唐,50
882,孟云卿,唐,49
883,董思恭,唐,49
884,窦常,唐,49
885,孟宾于,唐,49
886,崔國輔,唐,49
887,許敬宗,唐,49
888,则天皇后,唐,48
889,包何,唐,48
890,敦煌人作品[一],唐,48
891,則天皇后,唐,48
892,賈至,唐,48
893,崔融,唐,47
894,丁仙芝,唐,47
895,武平一,唐,47
896,郑巢,唐,47
897,詹敦仁,唐,47
898,朱庆馀,唐,47
899,武则天,唐,46
900,乔知之,唐,46
901,法振,唐,46
902,吕从庆,唐,46
903,契此,唐,46
904,杜審言,唐,46
905,張泌,唐,46
906,呂從慶,唐,46
907,崔日用,唐,45
908,杨师道,唐,45
909,翁洮,唐,45
910,义存,唐,45
911,義存,唐,45
912,来鹄,唐,44
913,景岑,唐,44
914,權德舆,唐,44
915,翁承贊,唐,44
916,韦渠牟,唐,43
917,崔液,唐,43
918,张碧,唐,43
919,朱景玄,唐,43
920,成彦雄,唐,43
921,崔曙,唐,43
922,聶夷中,唐,43
923,靈一,唐,43
924,張謂,唐,43
925,长孙佐辅,唐,42
926,窦牟,唐,42
927,窦庠,唐,42
928,子兰,唐,42
929,王棨,唐,42
930,丘丹,唐,41
931,廖融,唐,41
932,宝志,唐,41
933,綦毋潜,唐,41
934,孫魴,唐,41
935,儲嗣宗,唐,41
936,譚用之,唐,41
937,寶誌,唐,41
938,蕭穎士,唐,41
939,薛稷,唐,40
940,贺知章,唐,40
941,崔涯,唐,40
942,张贲,唐,40
943,广宣,唐,40
944,章碣,唐,40
945,秦韜玉,唐,40
946,竇鞏,唐,40
947,陸暢,唐,40
948,祖詠,唐,40
949,德誠,唐,40
950,张子容,唐,39
951,裴潾,唐,39
952,卢延让,唐,39
953,牛希济,唐,39
954,尹鹗,唐,39
955,赵冬曦,唐,39
956,白云仙人,唐,39
957,薛昭蕴,唐,39
958,楊凝,唐,39
959,牛嶠,唐,39
960,盧肇,唐,39
961,司馬扎,唐,39
962,邵謁,唐,39
963,白雲仙人,唐,39
964,张又新,唐,38
965,水神,唐,38
966,薛昭藴,唐,38
967,顾夐,唐,38
968,姚鵠,唐,38
969,虚中,唐,37
970,胡皓,唐,37
971,李邕,唐,37
972,徐彥伯,唐,37
973,李遠,唐,37
974,崔櫓,唐,37
975,柳中庸,唐,36
976,左偃,唐,36
977,灵澈,唐,36
978,王毂,唐,35
979,赵彦昭,唐,35
980,楊炯,唐,35
981,翁宏,唐,34
982,丘为,唐,34
983,李華,唐,34
984,李百藥,唐,34
985,僧贯休,唐,33
986,常衮,唐,33
987,王季友,唐,33
988,郑畋,唐,33
989,褚载,唐,33
990,元阳子,唐,33
991,僧貫休,唐,33
992,上官儀,唐,33
993,林寬,唐,33
994,顏真卿,唐,33
995,尚顏,唐,33
996,元陽子,唐,33
997,德宗皇帝,唐,32
998,李逢吉,唐,32
999,僧皎然,唐,32
1000,苏味道,唐,32
1001,许彬,唐,32
1002,陆希声,唐,32
1003,熊皎,唐,32
1004,韋渠牟,唐,32
1005,盧象,唐,32
1006,毛文錫,唐,32
1007,阎朝隐,唐,31
1008,畅当,唐,31
1009,武三思,唐,31
1010,清昼,唐,31
1011,道镜　善导,唐,31
1012,智闲,唐,31
1013,劉方平,唐,31
1014,孟貫,唐,31
1015,清晝,唐,31
1016,智閑,唐,31
1017,李舒,唐,30
1018,庄南杰,唐,30
1019,翁绶,唐,30
1020,杨凌,唐,30
1021,杨凭,唐,30
1022,文益,唐,30
1023,沈亞之,唐,30
1024,來鵠,唐,30
1025,李翱,唐,29
1026,杨发,唐,29
1027,李昭象,唐,29
1028,王涣,唐,29
1029,杨夔,唐,29
1030,可朋,唐,29
1031,卢僎,唐,29
1032,卢鸿一,唐,29
1033,張南史,唐,29
1034,韓琮,唐,29
1035,鄭巢,唐,29
1036,蘇拯,唐,29
1037,薛据,唐,28
1038,李赤,唐,28
1039,马怀素,唐,28
1040,幸夤逊,唐,28
1041,徐仲雅,唐,28
1042,阎选,唐,28
1043,鄭愔,唐,28
1044,劉叉,唐,28
1045,成彥雄,唐,28
1046,陈子良,唐,27
1047,蒋防,唐,27
1048,李敬方,唐,27
1049,孟迟,唐,27
1050,李玖,唐,27
1051,顾云,唐,27
1052,薛曜,唐,27
1053,于邺,唐,27
1054,许坚,唐,27
1055,王元,唐,27
1056,李泌,唐,27
1057,本寂,唐,27
1058,張又新,唐,27
1059,劉威,唐,27
1060,李暇,唐,26
1061,李嶷,唐,26
1062,章谒,唐,26
1063,孔德绍,唐,26
1064,郑遨,唐,26
1065,包融,唐,26
1066,浙东众诗人,唐,26
1067,劉憲,唐,26
1068,竇常,唐,26
1069,章謁,唐,26
1070,子蘭,唐,26
1071,綦毋潛,唐,26
1072,姚崇,唐,25
1073,郭元振,唐,25
1074,宗楚客,唐,25
1075,陈标,唐,25
1076,刘昭禹,唐,25
1077,卞震,唐,25
1078,张谔,唐,25
1079,殷济,唐,25
1080,楊師道,唐,25
1081,朱灣,唐,25
1082,李九齡,唐,25
1083,郎大家宋氏,唐,24
1084,薛奇童,唐,24
1085,窦叔向,唐,24
1086,张志和,唐,24
1087,崔元翰,唐,24
1088,李正封,唐,24
1089,王起,唐,24
1090,韦元旦,唐,24
1091,韦蟾,唐,24
1092,李沇,唐,24
1093,蒋贻恭,唐,24
1094,护国,唐,24
1095,嵩岳诸仙,唐,24
1096,鹿虔扆,唐,24
1097,梁锽,唐,24
1098,王叡,唐,23
1099,郑锡,唐,23
1100,窦羣,唐,23
1101,陈去疾,唐,23
1102,裴休,唐,23
1103,席豫,唐,23
1104,马云奇,唐,23
1105,杨行真人,唐,23
1106,菩提达摩,唐,23
1107,敦煌人作品,唐,23
1108,竇羣,唐,23
1109,楊行真人,唐,23
1110,菩提達摩,唐,23
1111,贺兰进明,唐,22
1112,薛存诚,唐,22
1113,潘咸,唐,22
1114,王铎,唐,22
1115,姚揆,唐,22
1116,王湾,唐,22
1117,徐安贞,唐,22
1118,钱镠,唐,22
1119,常察,唐,22
1120,喬知之,唐,22
1121,孟雲卿,唐,22
1122,陸希聲,唐,22
1123,伍喬,唐,22
1124,道鏡　善導,唐,22
1125,浙東衆詩人,唐,22
